domain,domain_rank,domain_candidate_count,canonical_key,domain_score,title,year,authors,doi,pmid,arxiv,venue,publication_type,citation_count,abstract_available,url,query_family_ids,domain_term_hits,title_term_hits,nonzero_score_components,admission_state
dermatology_ai_fairness_and_skin_tone,14,111,doi:10.1007/s10278-025-01594-4,11.0,An Adaptive Generative 3D VNet Model for Enhanced Monkeypox Lesion Classification Using Deep Learning and Augmented Image Fusion.,2026,"[""Joshi S"",""Kumar R"",""Dwivedi A"",""Kumar A"",""Rai PK"",""Amrita.""]",10.1007/s10278-025-01594-4,40659969,,,,0,True,https://europepmc.org/article/MED/40659969,"[""QF-011""]","[""classification"",""deep learning""]","[""classification"",""deep learning""]","[{""component"":""domain_term_hits"",""evidence"":[""classification"",""deep learning""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""classification"",""deep learning""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_ai_fairness_and_skin_tone,15,111,doi:10.1038/s41598-026-59316-x,11.0,Reducing skin tone bias in dermatology AI via sketch-guided multimodal fusion.,2026,"[""Nasir M"",""Tahir MZ"",""Zhou SK.""]",10.1038/s41598-026-59316-x,42386833,,,,0,True,https://europepmc.org/article/MED/42386833,"[""QF-011""]","[""dermatology"",""skin tone""]","[""dermatology"",""skin tone""]","[{""component"":""domain_term_hits"",""evidence"":[""dermatology"",""skin tone""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""dermatology"",""skin tone""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_ai_fairness_and_skin_tone,16,111,doi:10.1093/skinhd/vzaf086,11.0,"Patient perceptions of artificial intelligence integration in dermatology: a cross-sectional study of trust, comfort and equity across multiple care modalities.",2026,"[""McRae C"",""Anderson M"",""Turner L"",""Savage A"",""Mohammad S"",""Cowan R"",""Graham LV.""]",10.1093/skinhd/vzaf086,41646534,,,,0,True,https://europepmc.org/article/MED/41646534,"[""QF-011""]","[""artificial intelligence"",""dermatology""]","[""artificial intelligence"",""dermatology""]","[{""component"":""domain_term_hits"",""evidence"":[""artificial intelligence"",""dermatology""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""artificial intelligence"",""dermatology""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_ai_fairness_and_skin_tone,17,111,doi:10.5753/sbcas.2026.21435,11.0,Enabling safe AI deployment: an automated Fitzpatrick skin type guardrail for out-of-distribution dermatology,2026,"[""Pedro H. G. Bouzon"",""Eduarda P. Magesk"",""Luis A. de Souza Jr."",""André G. C. Pacheco""]",10.5753/sbcas.2026.21435,,,Anais do XXVI Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2026),proceedings-article,0,True,https://doi.org/10.5753/sbcas.2026.21435,"[""QF-011""]","[""dermatology"",""skin type""]","[""dermatology"",""skin type""]","[{""component"":""domain_term_hits"",""evidence"":[""dermatology"",""skin type""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""dermatology"",""skin type""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_ai_fairness_and_skin_tone,18,111,doi:10.1038/s41746-025-01770-4,11.0,Beyond Fitzpatrick: automated artificial intelligence-based skin tone analysis in dermatological patients.,2025,"[""Ulrich P"",""Zink A"",""Biedermann T"",""Sitaru S.""]",10.1038/s41746-025-01770-4,40537526,,,,0,True,https://europepmc.org/article/MED/40537526,"[""QF-011""]","[""artificial intelligence"",""skin tone""]","[""artificial intelligence"",""skin tone""]","[{""component"":""domain_term_hits"",""evidence"":[""artificial intelligence"",""skin tone""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""artificial intelligence"",""skin tone""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_ai_fairness_and_skin_tone,19,111,doi:10.1038/s41746-025-01975-7,11.0,Validity of two subjective skin tone scales and its implications on healthcare model fairness.,2025,"[""Cu CW"",""Dundas NE"",""Heintz T"",""Sheikh ZA"",""Alonso-Bermudez B"",""Walker J"",""Wooten A"",""Badathala A"",""Chapman A"",""Ehie O"",""Raghunathan K"",""Mills H"",""Espejo E"",""Boscardin J"",""Wallace AW"",""Cobert J.""]",10.1038/s41746-025-01975-7,41044148,,,,0,True,https://europepmc.org/article/MED/41044148,"[""QF-011""]","[""fairness"",""skin tone""]","[""fairness"",""skin tone""]","[{""component"":""domain_term_hits"",""evidence"":[""fairness"",""skin tone""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""fairness"",""skin tone""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_ai_fairness_and_skin_tone,20,111,doi:10.1109/bmeicon64021.2024.10896290,10.69897,Improving AI-Based Skin Disease Classification with StyleGAN3 for Minority Skin Tone Generation,2024,"[""Tanatorn Tanantong"",""Pangon La-or-on"",""Krittakom Srijiranon""]",10.1109/bmeicon64021.2024.10896290,,,2024 16th Biomedical Engineering International Conference (BMEiCON),proceedings-article,4,False,https://doi.org/10.1109/bmeicon64021.2024.10896290,"[""QF-011""]","[""classification"",""skin tone""]","[""classification"",""skin tone""]","[{""component"":""domain_term_hits"",""evidence"":[""classification"",""skin tone""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""classification"",""skin tone""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":4,""value"":0.69897},{""component"":""publication_year_2020_or_later"",""evidence"":2024,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_dataset_duplicates_labels_and_quality,1,93,doi:10.1038/s41597-025-04382-5,14.345098,Investigating the Quality of DermaMNIST and Fitzpatrick17k Dermatological Image Datasets.,2025,"[""Abhishek K"",""Jain A"",""Hamarneh G.""]",10.1038/s41597-025-04382-5,39893183,,,,6,True,https://europepmc.org/article/MED/39893183,"[""QF-012"",""QF-013""]","[""dataset"",""fitzpatrick17k"",""quality""]","[""dataset"",""fitzpatrick17k"",""quality""]","[{""component"":""domain_term_hits"",""evidence"":[""dataset"",""fitzpatrick17k"",""quality""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""dataset"",""fitzpatrick17k"",""quality""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""citation_log10"",""evidence"":6,""value"":0.845098},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_dataset_duplicates_labels_and_quality,2,93,doi:10.1609/aaai.v38i14.29525,12.30103,FedA3I: Annotation Quality-Aware Aggregation for Federated Medical Image Segmentation against Heterogeneous Annotation Noise,2024,"[""Nannan Wu"",""Zhaobin Sun"",""Zengqiang Yan"",""Li Yu""]",10.1609/aaai.v38i14.29525,,,Proceedings of the AAAI Conference on Artificial Intelligence,journal-article,19,True,https://doi.org/10.1609/aaai.v38i14.29525,"[""QF-012""]","[""annotation"",""quality""]","[""annotation"",""quality""]","[{""component"":""domain_term_hits"",""evidence"":[""annotation"",""quality""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""annotation"",""quality""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":19,""value"":1.30103},{""component"":""publication_year_2020_or_later"",""evidence"":2024,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_dataset_duplicates_labels_and_quality,3,93,doi:10.1109/qomex.2013.6603227,11.842423,California-ND: An annotated dataset for near-duplicate detection in personal photo collections,2013,"[""Amornched Jinda-Apiraksa"",""Vassilios Vonikakis"",""Stefan Winkler""]",10.1109/qomex.2013.6603227,,,2013 Fifth International Workshop on Quality of Multimedia Experience (QoMEX),proceedings-article,21,False,https://doi.org/10.1109/qomex.2013.6603227,"[""QF-012""]","[""dataset"",""duplicate"",""quality""]","[""dataset"",""duplicate""]","[{""component"":""domain_term_hits"",""evidence"":[""dataset"",""duplicate"",""quality""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""dataset"",""duplicate""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":21,""value"":1.342423}]",UNSCREENED_NOT_ADMITTED
dermatology_dataset_duplicates_labels_and_quality,4,93,doi:10.1109/icpr48806.2021.9412849,10.60206,On Identification and Retrieval of Near-Duplicate Biological Images: a New Dataset and Protocol,2021,"[""T.E. Koker"",""S.S. Chintapalli"",""S. Wang"",""B.A. Talbot"",""D. Wainstock"",""M. Cicconet"",""M.C. Walsh""]",10.1109/icpr48806.2021.9412849,,,2020 25th International Conference on Pattern Recognition (ICPR),proceedings-article,3,False,https://doi.org/10.1109/icpr48806.2021.9412849,"[""QF-012""]","[""dataset"",""duplicate""]","[""dataset"",""duplicate""]","[{""component"":""domain_term_hits"",""evidence"":[""dataset"",""duplicate""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""dataset"",""duplicate""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":3,""value"":0.60206},{""component"":""publication_year_2020_or_later"",""evidence"":2021,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_dataset_duplicates_labels_and_quality,5,93,doi:10.1111/ijd.70452,10.0,Diagnostic Accuracy of Three Large Language Models on Clinical Images Varies by Skin Tone: Findings From the Stanford Diverse Dermatology Images Dataset,2026,"[""Eunice Y. Ju"",""Ahana Sinharoy"",""Nicole Edmonds"",""R. Hal Flowers""]",10.1111/ijd.70452,,,International Journal of Dermatology,journal-article,0,False,https://doi.org/10.1111/ijd.70452,"[""QF-012""]","[""dataset"",""dermatology""]","[""dataset"",""dermatology""]","[{""component"":""domain_term_hits"",""evidence"":[""dataset"",""dermatology""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""dataset"",""dermatology""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_dataset_duplicates_labels_and_quality,6,93,doi:10.5220/0014632400004084,10.0,SynShapes: A Synthetic Image-Annotation Dataset for Edge Detection,2026,"[""Guillermo Castillo"",""Xavier Soria"",""Angel Sappa""]",10.5220/0014632400004084,,,Proceedings of the 21st International Conference on Computer Vision Theory and Applications,proceedings-article,0,False,https://doi.org/10.5220/0014632400004084,"[""QF-012""]","[""annotation"",""dataset""]","[""annotation"",""dataset""]","[{""component"":""domain_term_hits"",""evidence"":[""annotation"",""dataset""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""annotation"",""dataset""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
dermatology_dataset_duplicates_labels_and_quality,7,93,doi:10.5244/c.26.105,9.69897,Finding Groups of Duplicate Images In Very Large Dataset,2012,"[""Winn Voravuthikunchai"",""Bruno Cremilleux"",""Frederic Jurie""]",10.5244/c.26.105,,,Procedings of the British Machine Vision Conference 2012,proceedings-article,4,False,https://doi.org/10.5244/c.26.105,"[""QF-012""]","[""dataset"",""duplicate""]","[""dataset"",""duplicate""]","[{""component"":""domain_term_hits"",""evidence"":[""dataset"",""duplicate""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""dataset"",""duplicate""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":4,""value"":0.69897}]",UNSCREENED_NOT_ADMITTED
dermatology_dataset_duplicates_labels_and_quality,8,93,doi:10.33915/etd.3700,9.5,Automated Cleaning of Identity Label Noise in A Large-scale Face Dataset Using A Face Image Quality Control,,"[""Mohamad Al jazaery""]",10.33915/etd.3700,,,,dissertation,0,False,https://doi.org/10.33915/etd.3700,"[""QF-012""]","[""dataset"",""label noise"",""quality""]","[""dataset"",""label noise"",""quality""]","[{""component"":""domain_term_hits"",""evidence"":[""dataset"",""label noise"",""quality""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""dataset"",""label noise"",""quality""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0}]",UNSCREENED_NOT_ADMITTED
dermatology_dataset_duplicates_labels_and_quality,9,93,doi:10.1109/gcce.2018.8574763,9.30103,Co-Cleansing of Image and Text Dataset by Automatic Image Annotation and Proper Noun Analysis,2018,"[""Yasuhide Mori"",""Shinrichi Satoh""]",10.1109/gcce.2018.8574763,,,2018 IEEE 7th Global Conference on Consumer Electronics (GCCE),proceedings-article,1,False,https://doi.org/10.1109/gcce.2018.8574763,"[""QF-012""]","[""annotation"",""dataset""]","[""annotation"",""dataset""]","[{""component"":""domain_term_hits"",""evidence"":[""annotation"",""dataset""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""annotation"",""dataset""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":1,""value"":0.30103}]",UNSCREENED_NOT_ADMITTED
dermatology_dataset_duplicates_labels_and_quality,10,93,doi:10.3724/sp.j.1001.2013.04424,9.30103,Image Semantic Annotation Method for Weakly Labeled Dataset,2014,"[""Feng TIAN"",""Xu-Kun SHEN""]",10.3724/sp.j.1001.2013.04424,,,Journal of Software,journal-article,1,False,https://doi.org/10.3724/sp.j.1001.2013.04424,"[""QF-012""]","[""annotation"",""dataset""]","[""annotation"",""dataset""]","[{""component"":""domain_term_hits"",""evidence"":[""annotation"",""dataset""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""annotation"",""dataset""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":1,""value"":0.30103}]",UNSCREENED_NOT_ADMITTED
