review_queue_position,canonical_key,title,year,authors,doi,pmid,arxiv,venue,publication_type,citation_count,abstract_available,url,query_family_ids,domain_slot_count,domain_count,domains_json,domain_appearances_json,best_domain_rank,maximum_domain_score,source_admission_states_json,review_status,adjudication_state,exclusion_reason_code,exclusion_reason_text,primary_or_contextual,truecolor_claim_ids_json,closest_prior_art_candidate,full_text_evidence_available,methods_evidence_available,equation_evidence_available,validation_evidence_available,limitations_evidence_available,same_estimand,same_population,same_measurement_operator,same_mechanism_decomposition,same_external_validation,overlap_level,novelty_kill_triggered,reviewer_1_decision,reviewer_1_notes,reviewer_2_decision,reviewer_2_notes,adjudication_notes,evidence_artifact_paths_json,mapped_claim_ids_json,mapped_claim_count,screening_state,screen_rule_ids_json,screening_decision_final,scientific_review_priority,scientific_relevance_decision,scientific_relevance_reason,claim_overlap_review_status,full_text_review_status
86,doi:10.1063/1.1634365,Converting a fluorescence spectrophotometer into a three-channel colorimeter for color vision research,2004.0,"[""P. J. Pardo"",""A. L. Pérez"",""M. I. Suero""]",10.1063/1.1634365,,,Review of Scientific Instruments,journal-article,5,True,https://doi.org/10.1063/1.1634365,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":6,""domain_score"":10.778151}]",6,10.778151,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,59.22296866666667,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
87,doi:10.1002/mp.70521,Monte Carlo modeling and phantom studies show Cherenkov emission per unit dose during total skin electron therapy is a function of tissue optical properties.,2026.0,"[""Zhu Y"",""Ong YH"",""Byrd BK"",""Alexander DA"",""Johnson M"",""Sourvanos D"",""Zhu TC.""]",10.1002/mp.70521,42259769.0,,,,0,True,https://europepmc.org/article/MED/42259769,"[""QF-001""]",1,1,"[""skin_tissue_optical_forward_models""]","[{""domain"":""skin_tissue_optical_forward_models"",""domain_rank"":17,""domain_score"":13.5}]",17,13.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,58.88235294117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
88,doi:10.1364/boe.570414,Dynamic contrast in dual-beam optical coherence tomography imaging of human skin.,2025.0,"[""Pircher M"",""Brunner E"",""Nagelreiter IM"",""Kremslehner C"",""Hu W"",""Golabi B"",""Freystätter C"",""Gruber F.""]",10.1364/boe.570414,41394505.0,,,,1,True,https://europepmc.org/article/MED/41394505,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":5,""domain_score"":8.80103}]",5,8.80103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,58.60206,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
89,doi:10.1007/s10103-026-04911-7,Monte Carlo simulations of optical propagation in human skin using experimentally measured laser parameters.,2026.0,"[""Girasol CE"",""Lobão RMQ"",""Sampaio MS"",""Cruz-Junior LB"",""Guirro RRJ"",""Bachmann L.""]",10.1007/s10103-026-04911-7,42262662.0,,,,0,True,https://europepmc.org/article/MED/42262662,"[""QF-001""]",1,1,"[""skin_tissue_optical_forward_models""]","[{""domain"":""skin_tissue_optical_forward_models"",""domain_rank"":18,""domain_score"":13.5}]",18,13.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,58.55555555555556,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
90,doi:10.1109/3dv66043.2025.00055,PIR: Photometric Inverse Rendering with Shading Cues Modeling and Surface Reflectance Regularization,2025.0,"[""Jingzhi Bao"",""Guanying Chen"",""Shuguang Cui""]",10.1109/3dv66043.2025.00055,,,2025 International Conference on 3D Vision (3DV),proceedings-article,1,False,https://doi.org/10.1109/3dv66043.2025.00055,"[""QF-002""]",1,1,"[""skin_reflectance_inverse_models""]","[{""domain"":""skin_reflectance_inverse_models"",""domain_rank"":15,""domain_score"":12.80103}]",15,12.80103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,58.268726666666666,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
91,doi:10.1117/1.jbo.18.3.037003,Monte Carlo lookup table-based inverse model for extracting optical properties from tissue-simulating phantoms using diffuse reflectance spectroscopy,2013.0,"[""Ricky Hennessy"",""Sam L. Lim"",""Mia K. Markey"",""James W. Tunnell""]",10.1117/1.jbo.18.3.037003,,,Journal of Biomedical Optics,journal-article,96,False,https://doi.org/10.1117/1.jbo.18.3.037003,"[""QF-001""]",1,1,"[""skin_tissue_optical_forward_models""]","[{""domain"":""skin_tissue_optical_forward_models"",""domain_rank"":19,""domain_score"":13.486772}]",19,13.486772,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,58.23670189473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
92,doi:10.2352/j.imagingsci.technol.2005.49.6.art00005,Spectral Reflectance Estimation of Human Skin and Its Application to Image Rendering,2005.0,"[""Motonori Doi"",""Norihiro Tanaka"",""Shoji Tominaga""]",10.2352/j.imagingsci.technol.2005.49.6.art00005,,,Journal of Imaging Science and Technology,journal-article,6,False,https://doi.org/10.2352/j.imagingsci.technol.2005.49.6.art00005,"[""QF-002"",""QF-004"",""QF-005""]",1,1,"[""spectral_reflectance_geometry_and_dimension""]","[{""domain"":""spectral_reflectance_geometry_and_dimension"",""domain_rank"":8,""domain_score"":12.345098}]",8,12.345098,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,58.190196,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
93,doi:10.1117/12.889626,Spectral reflectance fitting based on Monte Carlo simulation using a multi-layered skin tissue model,2011.0,"[""Yoshihisa Aizu"",""Takaaki Maeda"",""Tomohiro Kuwahara"",""Tetsuji Hirao""]",10.1117/12.889626,,,SPIE Proceedings Diffuse Optical Imaging III,proceedings-article,2,False,https://doi.org/10.1117/12.889626,"[""QF-001""]",1,1,"[""skin_tissue_optical_forward_models""]","[{""domain"":""skin_tissue_optical_forward_models"",""domain_rank"":20,""domain_score"":13.477121}]",20,13.477121,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,57.954242,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
94,doi:10.1117/12.2615427,Potential of the Beer–Lambert law for skin chromophore mapping from diffuse reflectance images,2021.0,"[""Ilze Oshina"",""Janis Spigulis""]",10.1117/12.2615427,,,Diffuse Optical Spectroscopy and Imaging VIII,proceedings-article,1,False,https://doi.org/10.1117/12.2615427,"[""QF-002"",""QF-003""]",1,1,"[""skin_reflectance_inverse_models""]","[{""domain"":""skin_reflectance_inverse_models"",""domain_rank"":16,""domain_score"":12.80103}]",16,12.80103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,57.85206,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
95,doi:10.1366/0003702864509385,Optimal Wavelength Selection for Quantitative Analysis,1986.0,"[""K. Sasaki"",""S. Kawata"",""S. Minami""]",10.1366/0003702864509385,,,Applied Spectroscopy,journal-article,50,True,https://doi.org/10.1366/0003702864509385,"[""QF-007""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":7,""domain_score"":11.20757}]",7,11.20757,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,57.700854285714286,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
96,doi:10.1109/icip55913.2025.11084287,Sensor Distance Learning For Cross-Camera Color Constancy,2025.0,"[""Rafique Ahmed"",""Damien Muselet"",""Philippe Colantoni"",""Alain Trémeau""]",10.1109/icip55913.2025.11084287,,,2025 IEEE International Conference on Image Processing (ICIP),proceedings-article,0,False,https://doi.org/10.1109/icip55913.2025.11084287,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":6,""domain_score"":10.0}]",6,10.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,57.66666666666667,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
97,doi:10.5220/0014632400004084,SynShapes: A Synthetic Image-Annotation Dataset for Edge Detection,2026.0,"[""Guillermo Castillo"",""Xavier Soria"",""Angel Sappa""]",10.5220/0014632400004084,,,Proceedings of the 21st International Conference on Computer Vision Theory and Applications,proceedings-article,0,False,https://doi.org/10.5220/0014632400004084,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":6,""domain_score"":10.0}]",6,10.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],True,57.66666666666667,EXCLUDE_OFF_TOPIC,"Synthetic edge-detection image and annotation data do not address dermatology, skin-tone fairness, measurement physics, clinical validation, or the TrueColor cross-domain evidence chain.",NOT_STARTED,NOT_STARTED
98,doi:10.5573/ieiespc.2023.12.4.334,Deep Fusion: Illuminant Estimation using a Camera and a Spectral Sensor,2023.0,"[""Sungmin Woo"",""Rayun Boo""]",10.5573/ieiespc.2023.12.4.334,,,IEIE Transactions on Smart Processing &amp; Computing,journal-article,0,False,https://doi.org/10.5573/ieiespc.2023.12.4.334,"[""QF-005""]",1,1,"[""camera_spectral_sensitivity_and_observation_operators""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":6,""domain_score"":10.0}]",6,10.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,57.66666666666667,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
99,doi:10.1093/bjd/ljag151.052,P11 Objective measurement of skin tone using artificial intelligence,2026.0,"[""Joe Scott"",""Maria Charalambides"",""Ben Mills"",""Eugene Healy""]",10.1093/bjd/ljag151.052,,,British Journal of Dermatology,journal-article,0,True,https://doi.org/10.1093/bjd/ljag151.052,"[""QF-011""]",1,1,"[""dermatology_ai_fairness_and_skin_tone""]","[{""domain"":""dermatology_ai_fairness_and_skin_tone"",""domain_rank"":9,""domain_score"":12.5}]",9,12.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,57.11111111111112,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
100,doi:10.1101/2023.06.26.23291912,Generalizable and Automated Classification of TNM Stage from Pathology Reports with External Validation,2023.0,"[""Jenna Kefeli"",""Nicholas Tatonetti""]",10.1101/2023.06.26.23291912,,,,posted-content,3,True,https://doi.org/10.1101/2023.06.26.23291912,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":6,""domain_score"":9.60206}]",6,9.60206,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,56.87078666666667,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
101,doi:10.1152/jappl.1955.7.5.523,<i>Spectral Reflectance of Human Skin in the Region 2351000 mµ</i>,1955.0,"[""John A. Jacquez"",""Hans F. Kuppenheim""]",10.1152/jappl.1955.7.5.523,,,Journal of Applied Physiology,journal-article,21,False,https://doi.org/10.1152/jappl.1955.7.5.523,"[""QF-004""]",1,1,"[""spectral_reflectance_geometry_and_dimension""]","[{""domain"":""spectral_reflectance_geometry_and_dimension"",""domain_rank"":9,""domain_score"":12.342423}]",9,12.342423,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,56.79595711111111,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
102,doi:10.1016/j.jdsct.2024.100003,Skin color of Chinese women across different regions of China: An analysis based on both individual typology angle and hue angle,2024.0,"[""Sen Hou"",""Anzhang Li""]",10.1016/j.jdsct.2024.100003,,,Journal of Dermatologic Science and Cosmetic Technology,journal-article,3,False,https://doi.org/10.1016/j.jdsct.2024.100003,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":7,""domain_score"":10.60206}]",7,10.60206,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,56.48983428571429,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
103,doi:10.1117/12.853928,Multi-spectral mapping of in vivo skin hemoglobin and melanin,2010.0,"[""Dainis Jakovels"",""Janis Spigulis"",""Inga Saknite""]",10.1117/12.853928,,,SPIE Proceedings Biophotonics: Photonic Solutions for Better Health Care II,proceedings-article,10,False,https://doi.org/10.1117/12.853928,"[""QF-002""]",1,1,"[""skin_reflectance_inverse_models""]","[{""domain"":""skin_reflectance_inverse_models"",""domain_rank"":19,""domain_score"":12.541393}]",19,12.541393,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,56.34594389473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
104,doi:10.1039/c5ay02865e,Optimal wavelength selection for visible diffuse reflectance spectroscopy discriminating human and nonhuman blood species,2016.0,"[""Linna Zhang"",""Meixiu Sun"",""Zhennan Wang"",""Hongxiao Li"",""Yingxin Li"",""Zhigang Fu"",""Yang Guan"",""Gang Li"",""Ling Lin""]",10.1039/c5ay02865e,,,Analytical Methods,journal-article,14,True,https://doi.org/10.1039/c5ay02865e,"[""QF-007""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":8,""domain_score"":11.176091}]",8,11.176091,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,55.852182,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
105,doi:10.1111/j.0909-725x.2006.00135.x,"Effect of dermal thickness, tissue composition, and body site on skin biomechanical properties",2006.0,"[""Lola K. Smalls"",""R. Randall Wickett"",""Marty O. Visscher""]",10.1111/j.0909-725x.2006.00135.x,,,Skin Research and Technology,journal-article,155,True,https://doi.org/10.1111/j.0909-725x.2006.00135.x,"[""QF-004""]",1,1,"[""spectral_reflectance_geometry_and_dimension""]","[{""domain"":""spectral_reflectance_geometry_and_dimension"",""domain_rank"":10,""domain_score"":12.193125}]",10,12.193125,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,55.38625,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
106,doi:10.1117/12.586810,Estimation of fluorescent scene illuminant by a spectral camera system,2005.0,"[""Shoji Tominaga"",""Hideo Haraguchi""]",10.1117/12.586810,,,"SPIE Proceedings Color Imaging X: Processing, Hardcopy, and Applications",proceedings-article,5,False,https://doi.org/10.1117/12.586810,"[""QF-005""]",1,1,"[""camera_spectral_sensitivity_and_observation_operators""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":7,""domain_score"":9.778151}]",7,9.778151,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,54.84201628571429,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
107,doi:10.1111/srt.70088,Skin Tone Analysis Through Skin Tone Map Generation With Optical Approach and Deep Learning,2024.0,"[""Geunho Jung"",""Semin Kim"",""Sangwook Yoo""]",10.1111/srt.70088,,,Skin Research and Technology,journal-article,7,True,https://doi.org/10.1111/srt.70088,"[""QF-009"",""QF-011""]",1,1,"[""dermatology_ai_fairness_and_skin_tone""]","[{""domain"":""dermatology_ai_fairness_and_skin_tone"",""domain_rank"":10,""domain_score"":11.90309}]",10,11.90309,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,54.80618,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
108,doi:10.1046/j.1365-2230.2002.01024.x,Skin as a route of exposure to protein allergens,2002.0,"[""C. K. Smith Pease"",""I. R. White"",""D. A. Basketter""]",10.1046/j.1365-2230.2002.01024.x,,,Clinical and Experimental Dermatology,journal-article,55,False,https://doi.org/10.1046/j.1365-2230.2002.01024.x,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":7,""domain_score"":9.748188}]",7,9.748188,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,54.78209028571429,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
109,doi:10.1118/1.596659,Low‐contrast focal lesion detectability phantom for <sup>1</sup>H MR imaging,1991.0,"[""Ernest L. Madsen"",""Joseph C. Blechinger"",""Gary R. Frank""]",10.1118/1.596659,,,Medical Physics,journal-article,10,True,https://doi.org/10.1118/1.596659,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":6,""domain_score"":8.541393}]",6,8.541393,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,54.74945266666667,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
110,doi:10.5244/c.26.105,Finding Groups of Duplicate Images In Very Large Dataset,2012.0,"[""Winn Voravuthikunchai"",""Bruno Cremilleux"",""Frederic Jurie""]",10.5244/c.26.105,,,Procedings of the British Machine Vision Conference 2012,proceedings-article,4,False,https://doi.org/10.5244/c.26.105,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":7,""domain_score"":9.69897}]",7,9.69897,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,54.68365428571428,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
111,doi:10.3389/fmed.2026.1763105,Multispectral imaging and autofluorescence photobleaching combined in a multi-head neural network for skin cancer classification.,2026.0,"[""Jumutc V"",""Bondarenko A"",""Kovalovs M"",""Lihacova I"",""Lihachev A"",""Bļizņuks D.""]",10.3389/fmed.2026.1763105,41743087.0,,,,0,True,https://europepmc.org/article/MED/41743087,"[""QF-007"",""QF-010"",""QF-014""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":9,""domain_score"":11.0}]",9,11.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,54.11111111111112,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
112,doi:10.1002/col.20431,Reconstruction of reflectance spectra using weighted principal component analysis,2008.0,"[""Farnaz Agahian"",""Seyed Ali Amirshahi"",""Seyed Hossein Amirshahi""]",10.1002/col.20431,,,Color Research &amp; Application,journal-article,100,True,https://doi.org/10.1002/col.20431,"[""QF-004""]",1,1,"[""spectral_reflectance_geometry_and_dimension""]","[{""domain"":""spectral_reflectance_geometry_and_dimension"",""domain_rank"":11,""domain_score"":12.004321}]",11,12.004321,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,54.09955109090909,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
113,doi:10.1038/s41562-025-02274-7,Quantifying the impact of hair and skin characteristics on fNIRS signal quality for enhanced inclusivity.,2025.0,"[""Yücel MA"",""Anderson JE"",""Rogers D"",""Hajirahimi P"",""Farzam P"",""Gao Y"",""Kaplan RI"",""Braun EJ"",""Mukadam N"",""Duwadi S"",""Carlton L"",""Beeler D"",""Butler LK"",""Carpenter E"",""Girnis J"",""Wilson J"",""Tripathi V"",""Zhang Y"",""Sorger B"",""von Lühmann A"",""Somers DC"",""Cronin-Golomb A"",""Kiran S"",""Ellis TD"",""Boas DA.""]",10.1038/s41562-025-02274-7,40897802.0,,,,7,True,https://europepmc.org/article/MED/40897802,"[""QF-008""]",1,1,"[""fisher_information_and_cramer_rao_skin_imaging""]","[{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":7,""domain_score"":9.40309}]",7,9.40309,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,54.09189428571429,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
114,doi:10.1109/sbfotoniopc62248.2024.10813478,Evaluation of the Influence of Different Illuminants on Skin Color Classification Using the Individual Typology Angle,2024.0,"[""Allan C. R. Barboza"",""Renato E. de Araújo""]",10.1109/sbfotoniopc62248.2024.10813478,,,2024 SBFoton International Optics and Photonics Conference (SBFoton IOPC),proceedings-article,0,False,https://doi.org/10.1109/sbfotoniopc62248.2024.10813478,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":8,""domain_score"":10.0}]",8,10.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,53.5,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
